location_id,location_name,district,state,timestamp,rainfall_24h,rainfall_cumulative_3d,rainfall_intensity_trend,soil_moisture_pct,temperature_c,humidity_pct,seismic_activity,slope_angle,elevation,latitude,longitude,risk_score,risk_category
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-08 19:57:09,1.41,45.83,0.03,96.17,21.1,98.4,0.37,42.0,1430,25.2702,91.7323,46.71,Moderate
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-09 19:57:09,2.06,42.12,0.048,92.61,20.7,95.5,0.14,42.0,1430,25.2702,91.7323,49.11,Moderate
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-10 19:57:09,96.12,99.59,0.956,98.0,23.6,90.7,0.34,42.0,1430,25.2702,91.7323,70.41,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-11 19:57:09,181.39,279.57,0.647,98.0,23.7,99.0,0.15,42.0,1430,25.2702,91.7323,81.38,Critical
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-12 19:57:09,190.7,468.21,0.406,98.0,17.9,94.7,0.27,42.0,1430,25.2702,91.7323,80.35,Critical
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-13 19:57:09,4.68,376.77,0.012,94.44,23.5,89.1,0.01,42.0,1430,25.2702,91.7323,60.12,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-14 19:57:09,4.49,199.87,0.022,90.66,19.2,87.4,0.36,42.0,1430,25.2702,91.7323,55.8,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-15 19:57:09,36.54,45.71,0.782,98.0,18.7,98.8,0.2,42.0,1430,25.2702,91.7323,59.84,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-16 19:57:09,67.67,108.7,0.617,98.0,18.7,93.8,0.3,42.0,1430,25.2702,91.7323,62.05,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-17 19:57:09,3.35,107.56,0.031,94.64,18.8,92.3,0.2,42.0,1430,25.2702,91.7323,56.96,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-18 19:57:09,71.85,142.87,0.499,98.0,18.0,93.0,0.38,42.0,1430,25.2702,91.7323,66.07,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-19 19:57:09,0.79,75.99,0.01,94.79,21.1,98.0,0.16,42.0,1430,25.2702,91.7323,47.52,Moderate
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-20 19:57:09,17.94,90.58,0.196,91.17,20.6,93.5,0.24,42.0,1430,25.2702,91.7323,52.84,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-21 19:57:09,61.14,79.87,0.756,98.0,19.3,90.6,0.03,42.0,1430,25.2702,91.7323,60.45,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-22 19:57:09,1.66,80.74,0.02,95.96,23.1,91.9,0.36,42.0,1430,25.2702,91.7323,53.63,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-23 19:57:09,65.8,128.6,0.508,98.0,18.7,90.6,0.07,42.0,1430,25.2702,91.7323,66.23,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-24 19:57:09,172.55,240.01,0.716,98.0,18.0,89.4,0.1,42.0,1430,25.2702,91.7323,77.37,Critical
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-25 19:57:09,125.33,363.68,0.344,98.0,18.9,89.8,0.21,42.0,1430,25.2702,91.7323,78.74,Critical
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-26 19:57:09,184.39,482.27,0.382,98.0,20.7,97.1,0.04,42.0,1430,25.2702,91.7323,80.08,Critical
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-27 19:57:09,7.56,317.28,0.024,96.39,22.5,97.4,0.18,42.0,1430,25.2702,91.7323,65.29,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-28 19:57:09,0.49,192.44,0.003,93.69,20.3,94.7,0.36,42.0,1430,25.2702,91.7323,60.7,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-29 19:57:09,15.25,23.3,0.628,90.67,18.2,89.5,0.22,42.0,1430,25.2702,91.7323,49.97,Moderate
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-30 19:57:09,74.65,90.39,0.817,98.0,21.0,93.8,0.04,42.0,1430,25.2702,91.7323,63.5,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-08-31 19:57:09,6.82,96.72,0.07,94.87,22.5,95.4,0.18,42.0,1430,25.2702,91.7323,49.98,Moderate
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-09-01 19:57:09,32.03,113.5,0.28,98.0,20.6,93.5,0.17,42.0,1430,25.2702,91.7323,55.16,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-09-02 19:57:09,2.99,41.84,0.07,96.12,23.4,89.3,0.04,42.0,1430,25.2702,91.7323,49.43,Moderate
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-09-03 19:57:09,58.02,93.04,0.617,98.0,22.7,94.9,0.22,42.0,1430,25.2702,91.7323,62.85,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-09-04 19:57:09,17.95,78.96,0.224,95.62,21.8,96.0,0.29,42.0,1430,25.2702,91.7323,53.62,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-09-05 19:57:09,4.8,80.77,0.059,93.24,21.3,89.8,0.09,42.0,1430,25.2702,91.7323,52.36,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-09-06 19:57:09,64.95,87.7,0.732,98.0,20.1,96.9,0.32,42.0,1430,25.2702,91.7323,63.72,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-09-07 19:57:09,198.32,268.07,0.737,98.0,23.7,97.5,0.26,42.0,1430,25.2702,91.7323,84.82,Critical
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-09-08 19:57:09,83.68,346.95,0.24,98.0,23.4,97.6,0.07,42.0,1430,25.2702,91.7323,70.95,High
2,Cherrapunji (Sohra),East Khasi Hills,Meghalaya,2026-09-09 19:57:09,178.38,460.38,0.387,98.0,19.7,92.7,3.89,42.0,1430,25.2702,91.7323,97.39,Critical
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-12 19:57:09,19.22,48.05,0.392,38.24,16.9,75.8,0.17,38.0,1650,27.3389,88.6065,30.99,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-13 19:57:09,34.05,85.13,0.395,46.76,21.1,79.1,0.03,38.0,1650,27.3389,88.6065,32.23,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-14 19:57:09,20.23,73.5,0.272,43.71,20.8,73.0,0.19,38.0,1650,27.3389,88.6065,28.25,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-15 19:57:09,141.89,196.17,0.72,79.18,18.4,90.3,0.17,38.0,1650,27.3389,88.6065,65.52,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-16 19:57:09,119.65,281.77,0.423,98.0,20.8,94.2,0.02,38.0,1650,27.3389,88.6065,71.7,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-17 19:57:09,135.34,396.88,0.34,98.0,20.3,89.4,0.08,38.0,1650,27.3389,88.6065,75.72,Critical
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-18 19:57:09,26.61,281.6,0.094,95.68,16.8,96.0,0.15,38.0,1650,27.3389,88.6065,61.75,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-19 19:57:09,4.0,165.95,0.024,92.1,21.6,88.0,0.02,38.0,1650,27.3389,88.6065,50.43,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-20 19:57:09,69.88,100.49,0.689,98.0,21.9,95.1,0.28,38.0,1650,27.3389,88.6065,58.98,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-21 19:57:09,17.49,91.37,0.189,96.45,18.7,96.8,0.33,38.0,1650,27.3389,88.6065,46.96,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-22 19:57:09,0.71,88.08,0.008,92.84,18.2,93.4,0.16,38.0,1650,27.3389,88.6065,45.74,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-23 19:57:09,32.07,50.27,0.626,98.0,18.7,91.0,0.05,38.0,1650,27.3389,88.6065,56.11,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-24 19:57:09,7.25,40.03,0.177,95.63,21.1,96.7,0.09,38.0,1650,27.3389,88.6065,47.02,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-25 19:57:09,22.82,62.14,0.361,92.62,21.3,94.0,0.31,38.0,1650,27.3389,88.6065,45.32,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-26 19:57:09,6.04,36.11,0.163,89.22,19.4,95.5,0.25,38.0,1650,27.3389,88.6065,43.54,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-27 19:57:09,6.91,35.77,0.188,86.15,17.7,85.8,0.12,38.0,1650,27.3389,88.6065,42.57,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-28 19:57:09,13.65,26.6,0.495,83.38,18.6,88.7,0.33,38.0,1650,27.3389,88.6065,40.54,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-29 19:57:09,90.74,111.3,0.808,98.0,21.9,97.9,0.2,38.0,1650,27.3389,88.6065,65.21,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-06-30 19:57:09,144.78,249.17,0.579,98.0,20.1,97.2,0.18,38.0,1650,27.3389,88.6065,74.96,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-01 19:57:09,193.37,428.89,0.45,98.0,20.7,92.5,0.06,38.0,1650,27.3389,88.6065,73.63,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-02 19:57:09,16.73,354.88,0.047,94.25,18.8,95.1,0.07,38.0,1650,27.3389,88.6065,60.6,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-03 19:57:09,38.45,248.55,0.154,98.0,19.4,94.5,0.15,38.0,1650,27.3389,88.6065,62.73,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-04 19:57:09,36.57,91.75,0.394,98.0,18.8,95.3,0.26,38.0,1650,27.3389,88.6065,57.06,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-05 19:57:09,16.14,91.16,0.175,94.8,18.5,95.4,0.36,38.0,1650,27.3389,88.6065,52.42,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-06 19:57:09,2.67,55.38,0.047,91.85,17.6,90.6,0.28,38.0,1650,27.3389,88.6065,41.6,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-07 19:57:09,48.68,67.49,0.711,98.0,22.4,92.4,0.32,38.0,1650,27.3389,88.6065,55.25,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-08 19:57:09,5.36,56.71,0.093,94.43,21.2,94.9,0.26,38.0,1650,27.3389,88.6065,47.95,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-09 19:57:09,33.52,87.56,0.378,98.0,18.9,91.1,0.38,38.0,1650,27.3389,88.6065,55.11,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-10 19:57:09,1.81,40.69,0.043,96.16,17.2,97.1,0.31,38.0,1650,27.3389,88.6065,47.75,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-11 19:57:09,7.07,42.4,0.163,94.56,18.8,95.8,0.15,38.0,1650,27.3389,88.6065,55.71,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-12 19:57:09,64.04,72.92,0.866,98.0,21.4,97.4,0.18,38.0,1650,27.3389,88.6065,62.22,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-13 19:57:09,137.52,208.63,0.656,98.0,20.8,91.7,0.11,38.0,1650,27.3389,88.6065,75.61,Critical
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-14 19:57:09,184.8,386.36,0.477,98.0,19.4,94.6,0.32,38.0,1650,27.3389,88.6065,79.4,Critical
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-15 19:57:09,145.66,467.98,0.311,98.0,21.8,93.0,0.39,38.0,1650,27.3389,88.6065,76.64,Critical
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-16 19:57:09,2.25,332.71,0.007,95.55,19.9,98.1,0.32,38.0,1650,27.3389,88.6065,58.38,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-17 19:57:09,26.25,174.16,0.15,92.44,22.0,92.9,0.34,38.0,1650,27.3389,88.6065,55.61,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-18 19:57:09,2.28,30.78,0.072,89.03,18.4,95.2,0.17,38.0,1650,27.3389,88.6065,40.36,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-19 19:57:09,1.78,30.31,0.057,86.41,18.8,85.5,0.2,38.0,1650,27.3389,88.6065,40.42,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-20 19:57:09,74.64,78.7,0.937,98.0,19.0,89.6,0.34,38.0,1650,27.3389,88.6065,61.82,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-21 19:57:09,6.33,82.75,0.076,96.16,18.5,97.0,0.06,38.0,1650,27.3389,88.6065,48.99,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-22 19:57:09,3.59,84.56,0.042,94.64,17.2,90.7,0.22,38.0,1650,27.3389,88.6065,53.73,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-23 19:57:09,4.22,14.14,0.279,92.86,18.5,90.5,0.17,38.0,1650,27.3389,88.6065,38.86,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-24 19:57:09,3.66,11.47,0.293,91.09,22.2,92.8,3.04,38.0,1650,27.3389,88.6065,52.02,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-25 19:57:09,19.33,27.21,0.685,88.51,20.4,88.4,0.27,38.0,1650,27.3389,88.6065,43.49,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-26 19:57:09,73.35,96.34,0.754,98.0,17.2,94.6,0.4,38.0,1650,27.3389,88.6065,60.86,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-27 19:57:09,157.58,250.26,0.627,98.0,19.1,94.0,0.39,38.0,1650,27.3389,88.6065,78.84,Critical
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-28 19:57:09,115.51,346.44,0.332,98.0,16.8,97.2,0.29,38.0,1650,27.3389,88.6065,72.23,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-29 19:57:09,167.96,441.05,0.38,98.0,21.4,96.7,0.02,38.0,1650,27.3389,88.6065,73.08,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-30 19:57:09,6.51,289.98,0.022,96.06,21.4,93.3,0.25,38.0,1650,27.3389,88.6065,57.49,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-07-31 19:57:09,0.5,174.97,0.003,92.62,19.5,90.4,0.08,38.0,1650,27.3389,88.6065,52.71,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-01 19:57:09,70.67,77.68,0.898,98.0,19.8,99.2,0.1,38.0,1650,27.3389,88.6065,60.12,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-02 19:57:09,1.53,72.7,0.021,95.61,21.4,97.1,0.05,38.0,1650,27.3389,88.6065,48.05,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-03 19:57:09,67.82,140.02,0.481,98.0,21.2,98.2,0.39,38.0,1650,27.3389,88.6065,61.04,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-04 19:57:09,3.98,73.33,0.054,94.19,19.9,96.0,0.03,38.0,1650,27.3389,88.6065,45.41,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-05 19:57:09,6.58,78.38,0.083,91.33,18.7,87.8,0.12,38.0,1650,27.3389,88.6065,51.53,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-06 19:57:09,3.41,13.97,0.228,88.1,18.9,86.3,0.14,38.0,1650,27.3389,88.6065,42.68,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-07 19:57:09,2.2,12.19,0.167,84.15,22.4,85.2,0.15,38.0,1650,27.3389,88.6065,34.01,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-08 19:57:09,5.44,11.05,0.451,80.27,17.6,89.2,0.01,38.0,1650,27.3389,88.6065,39.54,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-09 19:57:09,60.6,68.24,0.875,95.42,18.9,92.2,0.24,38.0,1650,27.3389,88.6065,57.35,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-10 19:57:09,175.07,241.11,0.723,98.0,22.4,93.0,0.23,38.0,1650,27.3389,88.6065,78.55,Critical
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-11 19:57:09,154.12,389.79,0.394,98.0,19.1,95.8,0.05,38.0,1650,27.3389,88.6065,73.94,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-12 19:57:09,182.99,512.18,0.357,98.0,19.7,93.2,0.1,38.0,1650,27.3389,88.6065,75.3,Critical
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-13 19:57:09,39.01,376.12,0.103,98.0,22.7,92.2,0.2,38.0,1650,27.3389,88.6065,65.27,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-14 19:57:09,65.43,287.43,0.227,98.0,19.5,98.3,0.04,38.0,1650,27.3389,88.6065,68.06,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-15 19:57:09,6.76,111.2,0.06,95.7,18.8,89.1,0.36,38.0,1650,27.3389,88.6065,47.31,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-16 19:57:09,5.69,77.88,0.072,91.88,20.6,95.1,0.05,38.0,1650,27.3389,88.6065,45.45,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-17 19:57:09,19.03,31.48,0.586,88.41,16.9,91.5,0.32,38.0,1650,27.3389,88.6065,45.54,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-18 19:57:09,4.9,29.62,0.16,86.69,18.6,95.3,0.21,38.0,1650,27.3389,88.6065,39.8,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-19 19:57:09,6.59,30.52,0.209,85.01,22.6,91.2,0.27,38.0,1650,27.3389,88.6065,45.35,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-20 19:57:09,67.07,78.56,0.843,98.0,21.4,95.7,0.39,38.0,1650,27.3389,88.6065,62.41,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-21 19:57:09,69.2,142.86,0.481,98.0,17.1,90.5,0.07,38.0,1650,27.3389,88.6065,57.72,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-22 19:57:09,56.11,192.38,0.29,98.0,18.8,98.7,0.34,38.0,1650,27.3389,88.6065,62.79,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-23 19:57:09,51.28,176.59,0.289,98.0,20.1,90.6,0.21,38.0,1650,27.3389,88.6065,64.38,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-24 19:57:09,150.36,257.75,0.581,98.0,17.8,98.7,0.26,38.0,1650,27.3389,88.6065,78.45,Critical
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-25 19:57:09,180.89,382.53,0.472,98.0,20.4,97.7,0.33,38.0,1650,27.3389,88.6065,73.17,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-26 19:57:09,83.97,415.22,0.202,98.0,17.0,95.7,0.26,38.0,1650,27.3389,88.6065,67.35,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-27 19:57:09,3.33,268.19,0.012,94.9,19.7,94.5,0.38,38.0,1650,27.3389,88.6065,60.6,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-28 19:57:09,6.44,93.74,0.068,91.69,18.5,87.8,0.18,38.0,1650,27.3389,88.6065,45.39,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-29 19:57:09,1.63,11.4,0.132,88.67,18.6,93.2,0.34,38.0,1650,27.3389,88.6065,42.39,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-30 19:57:09,1.05,9.12,0.103,86.25,20.1,88.4,0.11,38.0,1650,27.3389,88.6065,41.66,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-08-31 19:57:09,16.29,18.97,0.816,84.02,19.1,90.6,0.35,38.0,1650,27.3389,88.6065,43.83,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-09-01 19:57:09,31.28,48.62,0.63,91.84,20.2,90.3,0.2,38.0,1650,27.3389,88.6065,50.63,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-09-02 19:57:09,3.99,51.56,0.076,89.57,16.9,95.8,0.39,38.0,1650,27.3389,88.6065,35.92,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-09-03 19:57:09,32.94,68.21,0.476,97.81,17.1,94.2,0.26,38.0,1650,27.3389,88.6065,50.97,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-09-04 19:57:09,4.29,41.22,0.102,94.19,19.3,96.8,0.31,38.0,1650,27.3389,88.6065,45.09,Moderate
3,Gangtok Ridge,East Sikkim,Sikkim,2026-09-05 19:57:09,36.04,73.27,0.485,98.0,20.2,91.2,0.03,38.0,1650,27.3389,88.6065,50.97,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-09-06 19:57:09,6.12,46.45,0.129,95.8,22.7,95.3,0.39,38.0,1650,27.3389,88.6065,51.18,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-09-07 19:57:09,135.15,177.31,0.758,98.0,21.5,92.7,0.3,38.0,1650,27.3389,88.6065,68.6,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-09-08 19:57:09,107.87,249.14,0.431,98.0,19.8,94.3,0.05,38.0,1650,27.3389,88.6065,68.44,High
3,Gangtok Ridge,East Sikkim,Sikkim,2026-09-09 19:57:09,126.63,369.65,0.342,98.0,19.6,93.9,0.21,38.0,1650,27.3389,88.6065,73.52,High
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-12 19:57:09,1.3,3.25,0.306,32.58,22.9,69.4,0.33,48.5,1310,27.5042,88.5364,36.94,Moderate
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-13 19:57:09,5.67,14.17,0.374,30.33,23.3,69.3,0.39,48.5,1310,27.5042,88.5364,31.19,Moderate
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-14 19:57:09,6.37,13.34,0.444,27.02,22.6,64.7,0.39,48.5,1310,27.5042,88.5364,38.01,Moderate
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-15 19:57:09,189.61,201.65,0.936,74.42,23.1,86.8,0.23,48.5,1310,27.5042,88.5364,75.27,Critical
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-16 19:57:09,103.87,299.85,0.345,98.0,22.2,95.5,0.06,48.5,1310,27.5042,88.5364,77.89,Critical
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-17 19:57:09,175.3,468.78,0.373,98.0,18.6,98.8,0.01,48.5,1310,27.5042,88.5364,86.38,Critical
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-18 19:57:09,19.84,299.01,0.066,94.77,20.9,95.9,0.35,48.5,1310,27.5042,88.5364,70.54,High
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-19 19:57:09,0.5,195.64,0.003,92.93,19.7,90.8,0.21,48.5,1310,27.5042,88.5364,60.33,High
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-20 19:57:09,21.26,41.6,0.499,89.15,20.5,89.7,0.29,48.5,1310,27.5042,88.5364,56.6,High
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-21 19:57:09,5.55,27.31,0.196,86.12,19.6,87.6,0.09,48.5,1310,27.5042,88.5364,49.58,Moderate
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-22 19:57:09,2.38,29.19,0.079,83.9,19.7,91.4,0.14,48.5,1310,27.5042,88.5364,49.63,Moderate
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-23 19:57:09,6.36,14.29,0.416,81.72,19.2,90.4,0.39,48.5,1310,27.5042,88.5364,51.15,High
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-24 19:57:09,7.64,16.38,0.439,78.21,20.2,85.2,0.14,48.5,1310,27.5042,88.5364,52.16,High
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-25 19:57:09,26.67,40.67,0.64,75.51,19.7,86.8,0.28,48.5,1310,27.5042,88.5364,49.29,Moderate
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-26 19:57:09,50.02,84.33,0.586,88.01,22.0,88.2,0.21,48.5,1310,27.5042,88.5364,67.02,High
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-27 19:57:09,0.42,77.11,0.005,85.48,22.8,85.9,0.0,48.5,1310,27.5042,88.5364,47.3,Moderate
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-28 19:57:09,7.43,57.87,0.126,82.96,24.1,92.8,0.08,48.5,1310,27.5042,88.5364,50.45,High
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-29 19:57:09,214.95,222.8,0.96,98.0,20.4,95.8,0.04,48.5,1310,27.5042,88.5364,88.72,Critical
4,Mangan North Slope,North Sikkim,Sikkim,2026-06-30 19:57:09,160.38,382.76,0.418,98.0,21.7,96.5,0.37,48.5,1310,27.5042,88.5364,86.72,Critical
4,Mangan North Slope,North Sikkim,Sikkim,2026-07-01 19:57:09,104.51,479.84,0.217,98.0,23.7,91.1,0.4,48.5,1310,27.5042,88.5364,78.77,Critical
4,Mangan North Slope,North Sikkim,Sikkim,2026-07-02 19:57:09,42.2,307.09,0.137,98.0,24.1,98.9,0.35,48.5,1310,27.5042,88.5364,73.51,High
4,Mangan North Slope,North Sikkim,Sikkim,2026-07-03 19:57:09,46.92,193.63,0.241,98.0,19.1,99.1,0.4,48.5,1310,27.5042,88.5364,68.02,High
4,Mangan North Slope,North Sikkim,Sikkim,2026-07-04 19:57:09,3.95,93.07,0.042,94.15,23.6,92.6,0.05,48.5,1310,27.5042,88.5364,56.07,High
4,Mangan North Slope,North Sikkim,Sikkim,2026-07-05 19:57:09,39.83,90.7,0.434,98.0,20.0,91.2,0.32,48.5,1310,27.5042,88.5364,66.75,High
4,Mangan North Slope,North Sikkim,Sikkim,2026-07-06 19:57:09,6.06,49.84,0.119,96.06,23.6,97.6,0.21,48.5,1310,27.5042,88.5364,57.6,High
4,Mangan North Slope,North Sikkim,Sikkim,2026-07-07 19:57:09,53.5,99.39,0.533,98.0,19.6,90.7,0.1,48.5,1310,27.5042,88.5364,65.46,High
4,Mangan North Slope,North Sikkim,Sikkim,2026-07-08 19:57:09,25.31,84.87,0.295,94.62,24.2,91.1,0.0,48.5,1310,27.5042,88.5364,61.74,High
4,Mangan North Slope,North Sikkim,Sikkim,2026-07-09 19:57:09,5.54,84.35,0.065,92.96,19.2,90.6,0.2,48.5,1310,27.5042,88.5364,57.55,High
4,Mangan North Slope,North Sikkim,Sikkim,2026-07-10 19:57:09,5.63,36.48,0.15,90.68,19.2,95.9,0.25,48.5,1310,27.5042,88.5364,55.35,High
